customer_tweet_id,customer_text,apple_reply_text,is_dm_redirect,true_intent,true_routing,escalation_reason,predicted_intent,routing_decision,escalation_reason_predicted,drafted_reply,retrieved_precedent
487881,@AppleSupport It's happen twice but will restart and see if that helps,"@231125 Thanks for trying that for us. If it shouldn't do the trick, we suggest reaching out to Sprint. Visual Voicemail is a feature the iPhone supports but is managed by the carriers.",false,connectivity_hardware,auto_handle,,out_of_scope_or_other,auto_handle,"","Try a full restart: hold the side button + volume‑up until the Apple logo appears. If the issue persists, back up your iPhone, then go to Settings → General → Transfer or Reset iPhone → Erase All Content & Settings, and restore from backup. This should clear any lingering glitches.",@AppleSupport Already did that restart twice but nothing hap; @AppleSupport I did that yesterday and it rebooting/resettin; @AppleSupport Replicate the issue but it happens often (2/2)
1081515,Hey @AppleSupport - on my #iPhone6 in #iOS11 I can't tap in  #safari address bar - #bug ? https://t.co/Yn1s57HzY2,@375122 Let's take a look and get you back to using Safari like you expect. Are you able to tap on the top in other areas of the iPhone?,false,ios_update_issues,auto_handle,,out_of_scope_or_other,auto_handle,"","Try restarting your iPhone. If the issue persists, go to Settings → Safari → Clear History & Website Data, then reboot again. If it still won’t work, reset all settings (Settings → General → Reset → Reset All Settings). This usually resolves address‑bar tap issues.","@AppleSupport #iOS 11 is still super buggy. #iPhone7Plus sti; @AppleSupport #ios11 - no mo' ""swipedown""' enter few letters; @AppleSupport got up to this screen. IOS 11 is annoyingly bu"
1148067,"@AppleSupport Why won't my AppleTV acknowledge my username/password? Receiving verification code on phone & everything, but still no access.",@390192 Let's get you in the right place for your Apple TV. Reach out to an Apple TV Advisor here: https://t.co/IBIY3vMgPj,false,apple_id_account,escalate,requires_private_account_info,apple_id_account,auto_handle,"","Make sure you’re using the same Apple ID that’s linked to your Apple TV. Try signing out of the Apple TV, then sign back in. If that fails, reset your Apple ID password on a trusted device (Settings > Password & Security) and retry.",@AppleSupport not receiving the verification code Help me Pl; @AppleSupport It's asking me for a verification code...which; @AppleSupport hello I've been trying to get verification cod
272914,Dear @AppleSupport if you my screen turns sideways with my rotation lock on again I'm going to scream! 😤,@181175 We want to make sure you enjoy using your device. Reach us via DM to continue. https://t.co/GDrqU22YpT,false,connectivity_hardware,auto_handle,,out_of_scope_or_other,auto_handle,"","If your screen still rotates with Rotation Lock on, try these steps: 1️⃣ Restart your device. 2️⃣ Go to Settings → Display & Brightness and toggle Rotation Lock off/on. 3️⃣ If the issue persists, update to the latest iOS or reset all settings (Settings → General → Transfer or Reset iPhone → Reset → Reset All Settings). This should resolve the problem.","@AppleSupport Ahh thx I've been so annoyed that my screen wo; @AppleSupport imma need y'all to create a new update. My stu; @AppleSupport This doesn't fix my issue, my screen rotates w"
107361,@AppleSupport hi apple! How am I supposed to enter my password when my number keyboard refuses to work? 😩 happening to me for a while now! https://t.co/Euo58igWh3,@139844 We'd love to help out. Do you know which Mac OS you're on?,false,connectivity_hardware,auto_handle,"",connectivity_hardware,auto_handle,"","If the numeric keypad isn’t responding, try using the on‑screen keyboard: tap the “123” key, then tap the “ABC” key to toggle back. If that fails, go to Settings > General > Reset > Reset Keyboard Dictionary. This usually restores numeric input.","@AppleSupport I am having a problem typing the word I.T on m; @AppleSupport, hey guys. Think I'm having a problem with my ; @AppleSupport what password is this referring to? It will no"
542519,@AppleSupport @115858 https://t.co/wgzUZ9x7WZ,"@245931 If you're running into issues with the way your iPhone is responding, we'd like to help you out. 

Check out: https://t.co/osZOKKTalm. 

Reach out to us in a DM if you have any further questions. https://t.co/GDrqU22YpT",false,out_of_scope_or_other,auto_handle,,out_of_scope_or_other,auto_handle,"","Check your device’s battery health (Settings → Battery → Battery Health). If it’s below 80 %, consider a replacement. Then update to the latest iOS/macOS, and if the issue persists, try a full reset of settings (Settings → General → Transfer or Reset iPhone).",@AppleSupport @115858 https://t.co/879a5uOBb0; @AppleSupport @115858 https://t.co/FdxUBm6S71; @AppleSupport @115858 @216188 https://t.co/8MhtcgFAKU
599071,@AppleSupport In the App Store,"@262083 Alright. DM us, and we'll look into this deeper. https://t.co/GDrqU22YpT",false,out_of_scope_or_other,escalate,requires_private_account_info,out_of_scope_or_other,auto_handle,"","Check the App Store on your device: tap the App Store icon, use the Search tab to find the app, then tap Get or the price to download. If you’re having trouble, try restarting the device or signing out and back into your Apple ID.",@AppleSupport On the iPhone; @AppleSupport iOS apps.; @AppleSupport IOS
1146655,@AppleSupport Been waiting for 15 minutes to chat online with a rep about a billing issue. Little help here,@389887 We'd like to look into this with you. DM us details and we'll continue support with you there. https://t.co/GDrqU22YpT,false,app_store_billing,escalate,financial_refund_request,app_store_billing,auto_handle,"","For billing questions, schedule a call with our iTunes Store team here: https://t.co/SDIe7UiyJN. They’ll help you resolve the issue quickly.","@AppleSupport tried to call you, but only get a computer to ; @AppleSupport It also takes forever to charge now.; Trying to get a hold of a customer service rep from @AppleSu"
174944,My phone is literally killing itself Snapchat is crashing it won't screen record my messages aren't sending I'm not getting any msgs even tho I get the notifications literally wtf @AppleSupport,@157043 Let's look into this performance issue for you. Send us a DM with your current iOS version and device type to get started. https://t.co/GDrqU22YpT,true,ios_update_issues,escalate,requires_private_account_info,out_of_scope_or_other,auto_handle,"","Check your storage first—go to Settings → General → iPhone Storage and free up space if needed. Then restart your iPhone. If problems persist, update to the latest iOS (Settings → General → Software Update) and reset network settings (Settings → General → Transfer or Reset iPhone → Reset → Reset Network Settings). This should resolve app crashes, messaging, and screen‑record issues.","@AppleSupport why's my phone keep crashing? 😭😭😭 haaaaalp; @AppleSupport The whole phone will just crash or freeze for ; @AppleSupport I am mad @
you. My phone is fully updated & al"
701631,"@AppleSupport hi, I updated to 11.1 2 and now videos won't play in any of my apps. YouTube, Twitter, facebook, instagram. Nada. 😐","@287500 Thanks for getting in touch! That's certainly no fun, but you're in the right place to get those videos playing again. Do you get an error message when you try to play them? Have you restarted your iPhone since noticing this? Which device are you watching on?",false,ios_update_issues,auto_handle,,ios_update_issues,auto_handle,"","Try a quick restart first. If that doesn’t help, delete and reinstall the apps that are affected. If videos still won’t play, reset your network settings (Settings → General → Reset → Reset Network Settings). Let us know how it goes.","Well done @115858 @AppleSupport since your update this morni; @AppleSupport @115858 ever since I updated my phone to ios11; @AppleSupport Updated to 11.0.2, now there's no Videos app a"
307228,@AppleSupport why does my WiFi keep turning itself on? I've turned it off at least 4 times today,@189369 We can look into this. Which device is this occurring on and what's the software version?,false,connectivity_hardware,auto_handle,,connectivity_hardware,auto_handle,"","Turn off Wi‑Fi in Settings → Wi‑Fi, then toggle it back on. If it re‑enables, go to Settings → Wi‑Fi, tap the “i” next to your network and disable “Auto‑Join.” If the issue persists, reset network settings: Settings → General → Transfer or Reset iPhone → Reset → Reset Network Settings.",Why does my WiFi keep turning on by itself and how the hell ; @AppleSupport why does my WiFi keep turning itself on? iOS 1; @115858 @AppleSupport why does my WiFi keep turning itself o
101298,@AppleSupport is it possible to make an appointment for someone else? My sister is locked out of her account and her iPhone is dead so she can't receive the code.,"@138174 We'd be happy to assist.  Just so we are on the same page, she is trying to receive her two-factor authentication to unlock her Apple ID, and you wanted to make an Apple Retail Store appointment?  Please respond in DM. https://t.co/GDrqU22YpT",false,apple_id_account,escalate,requires_private_account_info,apple_id_account,escalate,account_security_risk,We understand the situation and will connect you with the right team to help your sister. A support agent will reach out shortly to guide you through the next steps. Thank you for reaching out.,@AppleSupport I need someone to contact me and assist me per; @AppleSupport Yeah so how am I to enter a verification code ; @AppleSupport Do you guys still do appointments? I tried boo
62246,@AppleSupport hi. I have an iPhone 8 plus and my screen isn't turning off automatically. What is going on? My auto lock is 1 min,@130255 Let's take a look at this together. May we ask which iOS version you're currently using on your iPhone?,false,out_of_scope_or_other,auto_handle,,out_of_scope_or_other,auto_handle,"","Make sure Auto‑Lock is set to 1 min (Settings → Display & Brightness). If it’s on, try a quick restart. If that doesn’t help, go to Settings → General → Transfer or Reset iPhone → Reset → Reset All Settings (this won’t erase data). If the issue persists, update to the latest iOS.",@AppleSupport my iPhone 8+ is set to auto lock at 1min but i; @AppleSupport Why has my iPhone all of a sudden stopped auto; @AppleSupport my phone screen doesn't time out and auto lock
35281,@AppleSupport why is my alarm sound not working when on silent and volume on lock screen not working after the update??,@123689 We're here for you. Does this happen when Do Not Disturb is enabled? Do newly created alarms have the same issue?,false,ios_update_issues,auto_handle,,ios_update_issues,auto_handle,"","Check that the alarm sound is set (Settings > Sounds > Alarm) and that “Change with Buttons” is on. On silent, alarms use the ringer volume, so make sure the lock‑screen volume is up (press volume‑up while locked). If it still won’t play, try deleting the alarm and recreating it.","@AppleSupport not sure why, but ever since the last update, ; @AppleSupport experiencing issues with iPhone alarms not con; @AppleSupport No sound or vibrate notification on texts when"
540929,@AppleSupport my i6 goes blck with loading screen! Its done that for 6 times in last 15mins very annoying! Help!,@245508 We're happy to assist! We've released iOS 11.2; check out https://t.co/VvefsRfjiM for details and steps to help with this issue. Be sure to create a backup before beginning. DM us if you have additional questions. https://t.co/GDrqU22YpT,false,connectivity_hardware,escalate,requires_dm_troubleshooting,out_of_scope_or_other,auto_handle,"","We’re sorry you’re seeing the black screen. First, make sure your iPhone 6 is on the latest iOS: Settings → General → Software Update. If it’s already up‑to‑date, try a hard reset (hold Power + Home until the Apple logo appears). If the issue persists, you can restore via iTunes or Finder: https://support.apple.com/en-us/HT202351. Let us know how it goes!",@AppleSupport what is this?! It happens like every 20 minute; @AppleSupport Phone Kees restarting every 1-2 minutes. Goes ; @AppleSupport About 6 hours! Tried doing a reset but the sam
512464,I'm tired of my apple account of getting locked out for charges I didn't make. I changed everything but not my ID. Looks like I'll be calling @AppleSupport to get my ID changed. 😒,"@237857 We certainly want to help you resolve this as quickly as possible. If you have charges on the account that aren't familiar to you, please reach out to our iTunes Store Advisors to help get these sorted out here: https://t.co/SDIe7UiyJN",false,apple_id_account,escalate,account_security_risk,apple_id_account,escalate,account_security_risk,We’re sorry to hear about the trouble. I’ve forwarded your request to the right team so they can help update your Apple ID. They’ll reach out shortly. Thank you for your patience.,"@AppleSupport hi, I am locked out of my apple account and ca; @1714 @AppleSupport you need to unlock my account. I've requ; @AppleSupport Hey guys! My account it's associate to a cellp"
371872,@AppleSupport my App Store won't let me download app I've already downloaded,@204091 Which device are you using and what happens when you attempt to download from the App Store? We look forward to working with you!,false,out_of_scope_or_other,auto_handle,,app_store_billing,auto_handle,"","Check your purchase history → App Store → Purchased → Find the app and tap “Download.” If it still won’t download, sign out of your Apple ID, restart the device, then sign back in. If the issue persists, try removing the app from Purchased and re‑download.",@AppleSupport I can't download apps from the app store.; @AppleSupport WHY WONT MY APPS DOWNLOAD 😡😡😡; @AppleSupport I can however update apps but I can't install 
